id,name,price,description,url
702.643.75,"KYLVÄSKATÅRTA","$2.99","A handy insulated bag with carrying straps. Perfectly adapted to hold any three IKEA frozen cakes.",https://www.ikea.com/us/en/catalog/products/70264375/
204.425.06,"OMBYTE","$7.99","Perfect for transporting most things, from laundry and groceries to recyclable items.",https://www.ikea.com/us/en/catalog/products/20442506/
204.425.11,"OMBYTE","$7.99","Perfect for transporting most things, from laundry and groceries to recyclable items.",https://www.ikea.com/us/en/catalog/products/20442511/
404.425.10,"OMBYTE","$7.99","Perfect for transporting most things, from laundry and groceries to recyclable items.",https://www.ikea.com/us/en/catalog/products/40442510/
404.425.05,"OMBYTE","$7.99","Perfect for transporting most things, from laundry and groceries to recyclable items.",https://www.ikea.com/us/en/catalog/products/40442505/
404.426.47,"OMBYTE","$49.00","Perfect for transporting your purchases, or heavy items in your home.",https://www.ikea.com/us/en/catalog/products/40442647/
904.426.35,"OMBYTE","$49.00","Perfect for transporting your purchases, or heavy items in your home.",https://www.ikea.com/us/en/catalog/products/90442635/
504.458.86,"OMBYTE","$2.00","With these 10 dividers, you can quickly and easily create compartments for different things in your packing box.",https://www.ikea.com/us/en/catalog/products/50445886/
204.426.34,"OMBYTE","$4.99","With these 3 elastic loading straps, you can secure your load and keep big and small things in place.",https://www.ikea.com/us/en/catalog/products/20442634/
204.424.98,"OMBYTE","$4.99","This sturdy, heavy-duty box is indispensable when you and your household are on the move. The cut-out handles on the sides make it easier to lift and carry the box. Foldable when not in use and reusable.",https://www.ikea.com/us/en/catalog/products/20442498/
904.425.03,"OMBYTE","$3.99","This sturdy, heavy-duty box is indispensable when you and your household are on the move. The cut-out handles on the sides make it easier to lift and carry the box. Foldable when not in use and reusable.",https://www.ikea.com/us/en/catalog/products/90442503/
304.425.01,"OMBYTE","$4.99","This sturdy, heavy-duty box is indispensable when you and your household are on the move. The cut-out handles on the sides make it easier to lift and carry the box. Foldable when not in use and reusable.",https://www.ikea.com/us/en/catalog/products/30442501/
704.425.04,"OMBYTE","$3.99","This sturdy, heavy-duty box is indispensable when you and your household are on the move. The cut-out handles on the sides make it easier to lift and carry the box. Foldable when not in use and reusable.",https://www.ikea.com/us/en/catalog/products/70442504/
604.426.27,"OMBYTE","$9.99","Moving soon? Then you can protect your furniture during transport with OMBYTE moving blanket. It is also made of recycled material and nice to have for a favorite armchair after your furniture arrives.",https://www.ikea.com/us/en/catalog/products/60442627/
204.398.58,"STARTTID","$7.99","STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.",https://www.ikea.com/us/en/catalog/products/20439858/
504.398.52,"STARTTID","$19.99","STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.",https://www.ikea.com/us/en/catalog/products/50439852/
204.398.63,"STARTTID","$19.99","STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.",https://www.ikea.com/us/en/catalog/products/20439863/
804.398.60,"STARTTID","$7.99","STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.",https://www.ikea.com/us/en/catalog/products/80439860/
304.398.48,"STARTTID","$9.99","STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.",https://www.ikea.com/us/en/catalog/products/30439848/
804.398.55,"STARTTID","$7.99","STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.",https://www.ikea.com/us/en/catalog/products/80439855/
003.682.58,"STARTTID","$19.99","STARTTID bags are packed with smart functions that make short trips easier for you and the whole family. They are designed for people on the go – so that everyone always has what they need with them.",https://www.ikea.com/us/en/catalog/products/00368258/
704.291.35,"ÖVERALLT","$9.99","Creating something new with waste material from the production of potato chip bags resulted in this bag. Since the look depends on the waste material used, each bag has a unique design.",https://www.ikea.com/us/en/catalog/products/70429135/
404.292.45,"ÖVERALLT","$14.99","Creating something new with waste material from the production of potato chip bags resulted in this bag. Since the look depends on the waste material used, each bag has a unique design.",https://www.ikea.com/us/en/catalog/products/40429245/
203.135.66,"FÖRENKLA","$22.99","FÖRENKLA bags are packed with smart functions to simplify commuting and shorter travel – designed for and by people on the go. Add FÖRFINA travel accessories to keeps things organized and close at hand.",https://www.ikea.com/us/en/catalog/products/20313566/
503.305.12,"KNALLA","$3.99","KNALLA series has you covered when it comes to shopping, visits to the gym and outings. Bags, seat pad and rain gear make every day on the go smoother and makes sure surprise showers won’t dampen your day",https://www.ikea.com/us/en/catalog/products/50330512/
703.135.78,"FÖRENKLA","$24.99","FÖRENKLA bags are packed with smart functions to simplify commuting and shorter travel – designed for and by people on the go. Add FÖRFINA travel accessories to keeps things organized and close at hand.",https://www.ikea.com/us/en/catalog/products/70313578/
703.135.83,"FÖRENKLA","$17.99","FÖRENKLA bags are packed with smart functions to simplify commuting and shorter travel – designed for and by people on the go. Add FÖRFINA travel accessories to keeps things organized and close at hand.",https://www.ikea.com/us/en/catalog/products/70313583/
203.135.71,"FÖRENKLA","$39.99","FÖRENKLA bags are packed with smart functions to simplify commuting and shorter travel – designed for and by people on the go. Add FÖRFINA travel accessories to keeps things organized and close at hand.",https://www.ikea.com/us/en/catalog/products/20313571/
902.823.35,"KNALLA","$19.99","KNALLA series has you covered when it comes to shopping, visits to the gym and outings. Bags, seat pad and rain gear make every day on the go smoother and makes sure surprise showers won’t dampen your day",https://www.ikea.com/us/en/catalog/products/90282335/
803.230.58,"FÖRFINA","$9.99","You can hang this toiletry bag, which has handy compartments for smaller items.",https://www.ikea.com/us/en/catalog/products/80323058/
402.566.16,"SOCKERKAKA","$5.99","Having a big party to celebrate a special occasion or a relaxing Sunday with family? These baking cups and some imagination are all you need to turn your appetizers and desserts into something special.",https://www.ikea.com/us/en/catalog/products/40256616
802.569.83,"VARDAGEN","$12.99","Anodized aluminum gives the baking pan a durable surface so that you can keep baking for years.",https://www.ikea.com/us/en/catalog/products/80256983/
402.569.75,"VARDAGEN","$7.99","Anodized aluminum gives the baking pan a durable surface so that you can keep baking for years.",https://www.ikea.com/us/en/catalog/products/40256975/
302.569.90,"VARDAGEN","$7.99","Anodized aluminum gives the baking pan a durable surface so that you can keep baking for years.",https://www.ikea.com/us/en/catalog/products/30256990/
702.569.93,"VARDAGEN","$9.99","Anodized aluminum gives the baking pan a durable surface so that you can keep baking for years.",https://www.ikea.com/us/en/catalog/products/70256993/
802.893.04,"VARDAGEN","$2.99","",https://www.ikea.com/us/en/catalog/products/80289304/
604.347.12,"LOCKBETE","$9.99","",https://www.ikea.com/us/en/catalog/products/60434712/
204.346.10,"LOCKBETE","$7.99","",https://www.ikea.com/us/en/catalog/products/20434610/
504.344.68,"LOCKBETE","$6.99","Pastry releases easily thanks to the non-stick coating.",https://www.ikea.com/us/en/catalog/products/50434468/
104.346.96,"LOCKBETE","$4.99","",https://www.ikea.com/us/en/catalog/products/10434696/
802.330.72,"MÖNSTRAD","$5.99","You can place the baking mat directly on a baking sheet and use it for baking.",https://www.ikea.com/us/en/catalog/products/80233072/
002.808.64,"SOCKERKAKA","$4.99","Having a big party to celebrate a special occasion or a relaxing Sunday with family? These baking cups and some imagination are all you need to turn your appetizers and desserts into something special.",https://www.ikea.com/us/en/catalog/products/00280864/
402.566.16,"SOCKERKAKA","$5.99","Having a big party to celebrate a special occasion or a relaxing Sunday with family? These baking cups and some imagination are all you need to turn your appetizers and desserts into something special.",https://www.ikea.com/us/en/catalog/products/40256616/
702.081.29,"DRÖMMAR","$1.99","Having a big party to celebrate a special occasion or a relaxing Sunday with family? These baking cups and some imagination are all you need to turn your appetizers and desserts into something special.",https://www.ikea.com/us/en/catalog/products/70208129/
102.893.07,"VARDAGEN","$7.99","",https://www.ikea.com/us/en/catalog/products/10289307/
002.566.23,"SOCKERKAKA","$9.99","Pastry dough will not stick to the silicone mold.
								                                                                                          
								The baking molds can be placed on top of one another to make a two-layer cake.",https://www.ikea.com/us/en/catalog/products/00256623/
001.752.50,"SOCKERKAKA","$9.99","The baking mat protects the table top and provides a non-stick surface for the pastry.",https://www.ikea.com/us/en/catalog/products/00175250/
764.856.05,"MAGASIN","$5.99","",https://www.ikea.com/us/en/catalog/products/76485605/
301.008.85,"DESSERT","$2.99","",https://www.ikea.com/us/en/catalog/products/30100885/
101.008.86,"DESSERT","$3.99","",https://www.ikea.com/us/en/catalog/products/10100886/
902.257.31,"GUBBRÖRA","$1.99","Gentle to pots and pans with non-stick coating.",https://www.ikea.com/us/en/catalog/products/90225731/
401.752.53,"SOCKERKAKA","$9.99","Pastry dough will not stick to the silicone mold.",https://www.ikea.com/us/en/catalog/products/40175253/
102.570.33,"SMAKSAM","$5.99","Use your creativity and make your cakes, muffins and other baked goods into works of art with the help of the cake decorating set.",https://www.ikea.com/us/en/catalog/products/10257033/
002.879.50,"GUBBRÖRA","$1.99","The pastry brush has a long handle that makes it easy to brush your baked pastries.",https://www.ikea.com/us/en/catalog/products/00287950/
101.349.71,"UPPENBAR","$5.99","Will not discolor from tomato sauce, etc.",https://www.ikea.com/us/en/catalog/products/10134971/
400.143.40,"IDEALISK","$4.99","",https://www.ikea.com/us/en/catalog/products/40014340/
801.004.06,"FANTAST","$6.99","Magnet on back - sticks to a refrigerator etc.",https://www.ikea.com/us/en/catalog/products/80100406/
300.667.25,"ORDNING","$5.99","",https://www.ikea.com/us/en/catalog/products/30066725/
200.181.98,"ORDNING","$24.99","Can be set to zero with the content in the bowl.
								                                                                                          
								You can slide in the display to save space.",https://www.ikea.com/us/en/catalog/products/20018198/
301.330.46,"DRÖMMAR","$2.99","Use your creativity and make baking a fun hobby by decorating your cookie shapes with icing and candy.",https://www.ikea.com/us/en/catalog/products/30133046/
801.330.39,"DRÖMMAR","$5.99","Several sizes and shapes for everything, from making marzipan decorations to cutting cookies.",https://www.ikea.com/us/en/catalog/products/80133039/
304.566.92,"HEMMABAK","$4.99","What’s better than the smell and taste of something freshly baked? With this loaf tin you can bake scrumptious bread with a golden brown finish – and easily loosen it thanks to the non-stick coating.",https://www.ikea.com/us/en/catalog/products/30456692/
504.566.86,"HEMMABAK","$5.99","Treat friends and family to irresistible desserts – a creamy cheesecake, gooey brownies or a classic apple pie. Steel which distributes heat evenly and non-stick coating guarantee a tasty result.",https://www.ikea.com/us/en/catalog/products/50456686/
104.566.93,"HEMMABAK","$7.99","Put all your ingredients in this tin and then let the oven do the job! Here you can roast vegetables, meat and fish, cook dishes such as lasagna and moussaka – or bake a crumble pie or cinnamon buns.",https://www.ikea.com/us/en/catalog/products/10456693/
804.566.80,"HEMMABAK","$7.99","Make sure your next baking session is fun and hassle-free. This springform is a versatile kitchen assistant that helps you succeed with everything from cheesecake and quiche to deep-pan pizza.",https://www.ikea.com/us/en/catalog/products/80456680/
203.364.07,"KRISPIG","$7.99","The tray has a dual function. One side that is smooth, for larger baked goods like cakes, and the other one with ridges for smaller baked goods like muffins.",https://www.ikea.com/us/en/catalog/products/20336407/
703.303.99,"VARDAGEN","$4.99","",https://www.ikea.com/us/en/catalog/products/70330399/
903.303.98,"VARDAGEN","$3.99","",https://www.ikea.com/us/en/catalog/products/90330398/
803.247.41,"VARDAGEN","$5.99","",https://www.ikea.com/us/en/catalog/products/80324741/
003.307.03,"VARDAGEN","$4.99","",https://www.ikea.com/us/en/catalog/products/00330703/
104.320.65,"VINTERFEST","$4.99","Use your creativity and make baking a fun hobby by decorating your cookie shapes with icing and candy.",https://www.ikea.com/us/en/catalog/products/10432065/
004.321.03,"VINTERFEST","$1.99","Having a big party to celebrate a special occasion or a relaxing Sunday with family? These baking cups and some imagination are all you need to turn your appetizers and desserts into something special.",https://www.ikea.com/us/en/catalog/products/00432103/
604.290.94,"VINTERFEST","$4.99","Ideal when you want to make your own chocolate treats and fill them with nougat or nuts.",https://www.ikea.com/us/en/catalog/products/60429094/
304.291.42,"VINTERFEST","$1.99","Use your creativity and make baking a fun hobby by decorating your cookie shapes with icing and candy.",https://www.ikea.com/us/en/catalog/products/30429142/
404.290.33,"VINTERFEST","$2.99","An easy way to decorate and add a nice finishing touch to your cakes, pastries or hot drinks.",https://www.ikea.com/us/en/catalog/products/40429033/
604.284.19,"VINTERFEST","$3.99","Gentle to pots and pans with non-stick coating.",https://www.ikea.com/us/en/catalog/products/60428419/
604.406.66,"VÄRMER","$2.99","Use your creativity and make baking a fun hobby by decorating your cookie shapes with icing and candy.",https://www.ikea.com/us/en/catalog/products/60440666/
702.460.89,"JANINGE","$109.00","Challenged to solve the equation of combining design, function and quality in one chair, our designers came up with JANINGE chair. Durable enough for restaurant use – with a design you want to take home.",https://www.ikea.com/us/en/catalog/products/70246089/
102.813.54,"JANINGE","$109.00","Challenged to solve the equation of combining design, function and quality in one chair, our designers came up with JANINGE chair. Durable enough for restaurant use – with a design you want to take home.",https://www.ikea.com/us/en/catalog/products/10281354/
601.317.34,"GLENN","$79.99","The stool can be stacked, so you can keep several on hand and store them in the same space as one.",https://www.ikea.com/us/en/catalog/products/60131734/
801.552.05,"STIG","$19.99","The stool can be stacked, so you can keep several on hand and store them in the same space as one.",https://www.ikea.com/us/en/catalog/products/80155205/
802.726.62,"BERNHARD","$149.00","The chrome-plated underframe is topped with a soft, padded seat in durable leather. Have a seat and enjoy the comfort – it’s easy to care for, and will keep its beauty over many years.",https://www.ikea.com/us/en/catalog/products/80272662/
804.048.46,"BERNHARD","$149.00","Here’s a chair the whole family will love. Parents love the look and comfort while the youngest family members appreciate the stability – and it’s okay to spill since the leather is easy to wipe clean.",https://www.ikea.com/us/en/catalog/products/80404846/
604.048.47,"BERNHARD","$149.00","Here’s a chair the whole family will love. Parents love the look and comfort while the youngest family members appreciate the stability – and it’s okay to spill since the leather is easy to wipe clean.",https://www.ikea.com/us/en/catalog/products/60404847/
902.485.15,"INGOLF","$69.99","Why not have the same style throughout your home? INGOLF series looks just as nice in the kitchen and dining room as in the bedroom or hallway. The solid wood construction holds up well.",https://www.ikea.com/us/en/catalog/products/90248515/
402.485.13,"INGOLF","$59.99","Why not have the same style throughout your home? INGOLF series looks just as nice in the kitchen and dining room as in the bedroom or hallway. The solid wood construction holds up well.",https://www.ikea.com/us/en/catalog/products/40248513/
603.198.68,"HENRIKSDAL","$139.00","Soft, hardwearing and easy care leather, which ages gracefully.",https://www.ikea.com/us/en/catalog/products/60319868/
003.198.71,"HENRIKSDAL","$149.00","Soft, hardwearing and easy care leather, which ages gracefully.",https://www.ikea.com/us/en/catalog/products/00319871/
692.221.74,"FANBYN","$99.00","You sit comfortably thanks to the shaped back and armrests.",https://www.ikea.com/us/en/catalog/products/S69222174/
392.602.47,"FANBYN","$89.00","You sit comfortably thanks to the shaped back and armrests.",https://www.ikea.com/us/en/catalog/products/S39260247/
103.567.78,"FANBYN","$169.00","",https://www.ikea.com/us/en/catalog/products/10356778/
504.064.65,"FRANKLIN","$29.99","You can fold the chairs, so they take less space when you're not using them.",https://www.ikea.com/us/en/catalog/products/50406465/
604.067.85,"FRANKLIN","$34.99","You can fold the chairs, so they take less space when you're not using them.",https://www.ikea.com/us/en/catalog/products/60406785/
704.048.75,"FRANKLIN","$29.99","You can fold the chairs, so they take less space when you're not using them.",https://www.ikea.com/us/en/catalog/products/70404875/
904.048.79,"FRANKLIN","$34.99","You can fold the chairs, so they take less space when you're not using them.",https://www.ikea.com/us/en/catalog/products/90404879/
503.015.24,"NORRÅKER","$99.00","Each chair is an expression of straightforward, Scandinavian design. Choose clear lacquered or black or a mix of both. Approved for public use – so you know it can handle eager children and wild friends.",https://www.ikea.com/us/en/catalog/products/50301524/
702.979.55,"SKOGSTA","$34.99","Solid wood is a durable natural material which can be sanded and surface treated when required.",https://www.ikea.com/us/en/catalog/products/70297955/
303.522.46,"RÅSKOG","$34.99","Easy to move thanks to the hole in the seat.
								                                                                                          
								Plastic feet protect the furniture when in contact with a damp surface.",https://www.ikea.com/us/en/catalog/products/30352246/
601.556.02,"DALFRED","$39.99","You can adjust the height as you like.",https://www.ikea.com/us/en/catalog/products/60155602/
003.977.36,"NORRARYD","$99.00","Inspired by our Scandinavian design heritage using simple materials and expressions. It’s been tested and approved for public use – so you can be sure it will handle the demands of family-life at home.",https://www.ikea.com/us/en/catalog/products/00397736/
403.390.04,"NORRÅKER","$149.00","Each table expresses straightforward Scandinavian design in birch with varying grain patterns and natural color shifts. Approved for public use – so you know it can handle eager children and wild friends.",https://www.ikea.com/us/en/catalog/products/40339004/
203.366.24,"HENRIKSDAL","$10.00","The cover for HENRIKSDAL bar stool with backrest is easy to put on and take off.",https://www.ikea.com/us/en/catalog/products/20336624/
901.881.87,"HENRIKSDAL","$40.00","The cover for HENRIKSDAL bar stool with backrest is easy to put on and take off.",https://www.ikea.com/us/en/catalog/products/90188187/
003.407.59,"EKEDALEN","$199.00","What is it about bar tables that make them feel a little bit more casual and relaxed? EKEDALEN table is just the right height for conversation - and there’s a super comfy EKEDALEN bar chair to go with it.",https://www.ikea.com/us/en/catalog/products/00340759/
404.379.24,"HENRIKSDAL","$20.00","The weaving technique gives velvet fabric its characteristic soft feel and slight shine. This velvet is woven from viscose and polyester which gives good resistance to abrasion.",https://www.ikea.com/us/en/catalog/products/40437924/
503.921.28,"JOKKMOKK","$199.00","Solid pine; a natural material that ages beautifully.",https://www.ikea.com/us/en/catalog/products/50392128/
604.005.47,"EKEDALEN","$75.00","Big, bigger, biggest - our super comfy EKEDALEN chairs keep the conversation going until you ask the guests to leave. Available in 3 heights for a perfect match with EKEDALEN bar table or dining table.",https://www.ikea.com/us/en/catalog/products/60400547/
604.005.09,"EKEDALEN","$65.00","Big, bigger, biggest - our super comfy EKEDALEN chairs keep the conversation going until you ask the guests to leave. Available in 3 heights for a perfect match with EKEDALEN bar table or dining table.",https://www.ikea.com/us/en/catalog/products/60400509/
504.005.38,"EKEDALEN","$75.00","Big, bigger, biggest - our super comfy EKEDALEN chairs keep the conversation going until you ask the guests to leave. Available in 3 heights for a perfect match with EKEDALEN bar table or dining table.",https://www.ikea.com/us/en/catalog/products/50400538/
704.005.04,"EKEDALEN","$65.00","Big, bigger, biggest - our super comfy EKEDALEN chairs keep the conversation going until you ask the guests to leave. Available in 3 heights for a perfect match with EKEDALEN bar table or dining table.",https://www.ikea.com/us/en/catalog/products/70400504/
904.005.41,"EKEDALEN","$75.00","Big, bigger, biggest - our super comfy EKEDALEN chairs keep the conversation going until you ask the guests to leave. Available in 3 heights for a perfect match with EKEDALEN bar table or dining table.",https://www.ikea.com/us/en/catalog/products/90400541/
003.999.95,"EKEDALEN","$65.00","Big, bigger, biggest - our super comfy EKEDALEN chairs keep the conversation going until you ask the guests to leave. Available in 3 heights for a perfect match with EKEDALEN bar table or dining table.",https://www.ikea.com/us/en/catalog/products/00399995/
404.005.29,"EKEDALEN","$199.00","What is it about bar tables that make them feel a little bit more casual and relaxed? EKEDALEN table is just the right height for conversation - and there’s a super comfy EKEDALEN bar chair to go with it.",https://www.ikea.com/us/en/catalog/products/40400529/
904.005.17,"EKEDALEN","$199.00","What is it about bar tables that make them feel a little bit more casual and relaxed? EKEDALEN table is just the right height for conversation - and there’s a super comfy EKEDALEN bar chair to go with it.",https://www.ikea.com/us/en/catalog/products/90400517/
292.960.01,"FANBYN","$525.00","You sit comfortably thanks to the chair's shaped back and seat.",https://www.ikea.com/us/en/catalog/products/S29296001/
792.970.98,"HENRIKSDAL","$95.00","After long, engaging meals it’s good to know the covers are washable. HENRIKSDAL is probably our most comfortable chair! Every time you sit down you will be reminded of the relaxing, cushiony softness.",https://www.ikea.com/us/en/catalog/products/S79297098/
292.013.76,"HENRIKSDAL","$105.00","After long, engaging meals it’s good to know the covers are washable. HENRIKSDAL is probably our most comfortable chair! Every time you sit down you will be reminded of the relaxing, cushiony softness.",https://www.ikea.com/us/en/catalog/products/S29201376/
904.261.31,"HENRIKSDAL","$75.00","The padded seat means you sit comfortably.
								                                                                                          
								Footrest for extra sitting comfort.",https://www.ikea.com/us/en/catalog/products/90426131/
304.379.10,"HENRIKSDAL","$20.00","The weaving technique gives velvet fabric its characteristic soft feel and slight shine. This velvet is woven from viscose and polyester which gives good resistance to abrasion.",https://www.ikea.com/us/en/catalog/products/30437910/
203.367.18,"HENRIKSDAL","$20.00","The cover for HENRIKSDAL bar stool with backrest is easy to put on and take off.",https://www.ikea.com/us/en/catalog/products/20336718/
101.226.47,"INGOLF","$59.99","Why not have the same style throughout your home? INGOLF series looks just as nice in the kitchen and dining room as in the bedroom or hallway. The solid wood construction holds up well.",https://www.ikea.com/us/en/catalog/products/10122647/
104.621.23,"NILSOLLE","$45.00","Easy to move thanks to the hole in the seat.
								                                                                                          
								Solid wood is a durable natural material.",https://www.ikea.com/us/en/catalog/products/10462123/
604.246.90,"NORDVIKEN","$55.00","NORDVIKEN counter-height stool with a deepening in the seat and curved backrest will keep you comfortably seated for long conversations at the kitchen island. The look is easy to combine in any kitchen.",https://www.ikea.com/us/en/catalog/products/60424690/
603.691.13,"NORDVIKEN","$65.00","Our super comfy NORDVIKEN bar stool with deepening in the seat and curved backrest keeps the conversation going until you ask the guests to leave. A perfect match with NORDVIKEN bar table.",https://www.ikea.com/us/en/catalog/products/60369113/
004.246.93,"NORDVIKEN","$55.00","NORDVIKEN counter-height stool with a deepening in the seat and curved backrest will keep you comfortably seated for long conversations at the kitchen island. The look is easy to combine in any kitchen.",https://www.ikea.com/us/en/catalog/products/00424693/
803.691.12,"NORDVIKEN","$65.00","Our super comfy NORDVIKEN bar stool with deepening in the seat and curved backrest keeps the conversation going until you ask the guests to leave. A perfect match with NORDVIKEN bar table.",https://www.ikea.com/us/en/catalog/products/80369112/
003.688.14,"NORDVIKEN","$249.00","NORDVIKEN bar table is just the right height for conversation. A drawer and two hooks on the side put things you need at the table close at hand. There is a comfy NORDVIKEN bar chair to go with it.",https://www.ikea.com/us/en/catalog/products/00368814/
703.688.15,"NORDVIKEN","$249.00","NORDVIKEN bar table is just the right height for conversation. A drawer and two hooks on the side put things you need at the table close at hand. There is a comfy NORDVIKEN bar chair to go with it.",https://www.ikea.com/us/en/catalog/products/70368815/
204.290.10,"NORRÅKER","$99.00","Each chair is an expression of straightforward, Scandinavian design. Choose clear lacquered or black or a mix of both. Approved for public use – so you know it can handle eager children and wild friends.",https://www.ikea.com/us/en/catalog/products/20429010/
404.290.14,"NORRÅKER","$149.00","Each table expresses straightforward Scandinavian design in birch with varying grain patterns and natural color shifts. Approved for public use – so you know it can handle eager children and wild friends.",https://www.ikea.com/us/en/catalog/products/40429014/
892.803.80,"NORRÅKER/NORRARYD","$347.00","Each table expresses straightforward Scandinavian design in birch with varying grain patterns and natural color shifts. Approved for public use – so you know it can handle eager children and wild friends.",https://www.ikea.com/us/en/catalog/products/S89280380/
792.419.40,"NORRÅKER/NORRÅKER","$347.00","Durable and sturdy; meets the requirements on furniture for public use.",https://www.ikea.com/us/en/catalog/products/S79241940/
303.083.95,"RÅSKOG","$34.99","Easy to move thanks to the hole in the seat.
								                                                                                          
								Plastic feet protect the furniture when in contact with a damp surface.",https://www.ikea.com/us/en/catalog/products/30308395/
092.882.24,"STENSELE","$139.00","You can work, eat or meet at this table. Lean on it, sit on it, move it around, bump into it or spill on it – year after year. The clean and simple design fits almost anywhere.",https://www.ikea.com/us/en/catalog/products/S09288224/
292.972.27,"STENSELE/NORRARYD","$337.00","You can work, eat or meet at this table. Lean on it, sit on it, move it around, bump into it or spill on it – year after year. The clean and simple design fits almost anywhere.",https://www.ikea.com/us/en/catalog/products/S29297227/
293.048.26,"TOMMARYD","$179.00","This table suits many people from the minimalist to the family demanding everyday strength and durability. Put it in the kitchen or in the dining room. The clean design coordinates well with many styles.",https://www.ikea.com/us/en/catalog/products/S29304826/
293.048.07,"TOMMARYD","$179.00","This table suits many people from the minimalist to the family demanding everyday strength and durability. Put it in the kitchen or in the dining room. The clean design coordinates well with many styles.",https://www.ikea.com/us/en/catalog/products/S29304807/
904.358.85,"VOLFGANG","$99.00","A soft, padded seat with restful flexibility – that’s how it feels when you sit down for a nice long meal in VOLFGANG bar stool or dining chair – both are just as comfortable.",https://www.ikea.com/us/en/catalog/products/90435885/
204.358.84,"VOLFGANG","$99.00","A soft, padded seat with restful flexibility – that’s how it feels when you sit down for a nice long meal in VOLFGANG bar stool or dining chair – both are just as comfortable.",https://www.ikea.com/us/en/catalog/products/20435884/
604.007.45,"YNGVAR","$115.00","Durable and sturdy, meeting the requirements on furniture for public use.",https://www.ikea.com/us/en/catalog/products/60400745/
092.974.88,"JONAXEL","$65.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S09297488/
992.971.44,"JONAXEL","$45.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S99297144/
592.971.41,"JONAXEL","$32.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S59297141/
492.974.91,"JONAXEL","$50.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S49297491/
193.061.85,"JONAXEL","$37.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S19306185/
892.971.30,"JONAXEL","$26.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S89297130/
192.971.38,"JONAXEL","$50.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S19297138/
092.971.34,"JONAXEL","$35.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S09297134/
592.974.38,"JONAXEL","$31.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S59297438/
793.050.98,"JONAXEL","$40.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S79305098/
093.050.87,"JONAXEL","$30.00","It can be difficult to keep things neat and tidy. JONAXEL storage system lets you utilize the spaces you have in smarter ways. You can build a combination that fits exactly your needs and use it almost anywhere, even in humid bathrooms and laundry rooms.",https://www.ikea.com/us/en/catalog/products/S09305087/
904.222.51,"TOFTBO","$7.99","This bath mat feels plush under your feet. It’s light-weight and dries fast too so you don’t have to step onto a damp mat every time you shower. Available in colors that are easy to coordinate.",https://www.ikea.com/us/en/catalog/products/90422251/
